Store,Weekly_Sales,Date,Predicted_Sales
14,1750891.47,2011-09-02,1750891.47
14,2202742.9,2011-09-09,2202742.9
14,1864637.89,2011-09-16,1864637.89
14,1871555.64,2011-09-23,1871555.64
14,1809989.29,2011-09-30,1809989.29
14,2078796.76,2011-10-07,2078796.76
14,1890870.75,2011-10-14,1890870.75
14,2009004.59,2011-10-21,2009004.59
14,2056846.12,2011-10-28,2056846.12
14,2174056.71,2011-11-04,2174056.71
14,2081534.65,2011-11-11,2081534.65
14,1969360.72,2011-11-18,1969360.72
14,2685351.81,2011-11-25,2685351.81
14,2143080.57,2011-12-02,2143080.57
14,2470581.29,2011-12-09,2470581.29
14,2594363.09,2011-12-16,2594363.09
14,3369068.99,2011-12-23,3369068.99
14,1914148.89,2011-12-30,1914148.89
15,652122.44,2010-02-05,652122.44
15,682447.1,2010-02-12,682447.1
15,660838.75,2010-02-19,660838.75
15,564883.2,2010-02-26,564883.2
15,605325.43,2010-03-05,605325.43
15,604173.59,2010-03-12,604173.59
15,593710.67,2010-03-19,593710.67
15,592111.49,2010-03-26,592111.49
15,718470.71,2010-04-02,718470.71
15,634605.77,2010-04-09,634605.77
15,641208.65,2010-04-16,641208.65
15,643097.6,2010-04-23,643097.6
15,570791.11,2010-04-30,570791.11
15,661348.88,2010-05-07,661348.88
15,594385.2,2010-05-14,594385.2
15,616598.1,2010-05-21,616598.1
15,744772.88,2010-05-28,744772.88
15,693192.5,2010-06-04,693192.5
15,619337.29,2010-06-11,619337.29
15,652329.53,2010-06-18,652329.53
15,672194.03,2010-06-25,672194.03
15,709337.11,2010-07-02,709337.11
15,691497.62,2010-07-09,691497.62
15,633203.69,2010-07-16,633203.69
15,598553.43,2010-07-23,598553.43
15,619224.06,2010-07-30,619224.06
15,639651.24,2010-08-06,639651.24
15,622437.08,2010-08-13,622437.08
15,637090.44,2010-08-20,637090.44
15,649791.15,2010-08-27,649791.15
15,638647.21,2010-09-03,638647.21
15,641965.2,2010-09-10,641965.2
15,583210.87,2010-09-17,583210.87
15,548542.47,2010-09-24,548542.47
15,566945.95,2010-10-01,566945.95
15,591603.79,2010-10-08,591603.79
15,577011.26,2010-10-15,577011.26
15,600395.73,2010-10-22,600395.73
15,598301.5,2010-10-29,598301.5
15,612987.64,2010-11-05,612987.64
15,619639.74,2010-11-12,619639.74
15,608200.81,2010-11-19,608200.81
15,1120018.92,2010-11-26,1120018.92
15,754134.95,2010-12-03,754134.95
15,847294.04,2010-12-10,847294.04
15,983825.15,2010-12-17,983825.15
15,1368318.17,2010-12-24,1368318.17
15,543754.17,2010-12-31,543754.17
15,509640.77,2011-01-07,509640.77
15,479424.2,2011-01-14,479424.2
15,487311.03,2011-01-21,487311.03
15,481119.6,2011-01-28,481119.6
15,556550.85,2011-02-04,556550.85
15,582864.35,2011-02-11,582864.35
15,649993.5,2011-02-18,649993.5
15,547564.09,2011-02-25,547564.09
15,573374.49,2011-03-04,573374.49
15,537035.28,2011-03-11,537035.28
15,551553.99,2011-03-18,551553.99
15,527389.28,2011-03-25,527389.28
15,542556.05,2011-04-01,542556.05
15,587370.81,2011-04-08,587370.81
15,607691.36,2011-04-15,607691.36
15,655318.26,2011-04-22,655318.26
15,560764.41,2011-04-29,560764.41
15,630522.67,2011-05-06,630522.67
15,630482.91,2011-05-13,630482.91
15,593941.9,2011-05-20,593941.9
15,636193.24,2011-05-27,636193.24
15,695396.19,2011-06-03,695396.19
15,642679.81,2011-06-10,642679.81
15,639928.85,2011-06-17,639928.85
15,656594.95,2011-06-24,656594.95
15,674669.16,2011-07-01,674669.16
15,635118.48,2011-07-08,635118.48
15,624114.56,2011-07-15,624114.56
15,607475.44,2011-07-22,607475.44
15,577511.02,2011-07-29,577511.02
15,607961.21,2011-08-05,607961.21
15,590836.37,2011-08-12,590836.37
15,599488.98,2011-08-19,599488.98
15,605413.17,2011-08-26,605413.17
15,649159.68,2011-09-02,649159.68
15,607593.51,2011-09-09,607593.51
15,545052.34,2011-09-16,545052.34
15,545570.86,2011-09-23,545570.86
15,521297.31,2011-09-30,521297.31
15,579068.88,2011-10-07,579068.88
15,537300.94,2011-10-14,537300.94
15,603318.89,2011-10-21,603318.89
15,589842.69,2011-10-28,589842.69
15,615121.78,2011-11-04,615121.78
15,618949.82,2011-11-11,618949.82
15,597856.51,2011-11-18,597856.51
15,1066478.1,2011-11-25,1066478.1
15,699028.66,2011-12-02,699028.66
15,764565.55,2011-12-09,764565.55
15,870415.49,2011-12-16,870415.49
15,1182691.87,2011-12-23,1182691.87
15,603460.79,2011-12-30,603460.79
16,477409.3,2010-02-05,477409.3
16,472044.28,2010-02-12,472044.28
16,469868.7,2010-02-19,469868.7
16,443242.17,2010-02-26,443242.17
16,444181.85,2010-03-05,444181.85
16,445393.74,2010-03-12,445393.74
16,504307.35,2010-03-19,504307.35
16,483177.2,2010-03-26,483177.2
16,490503.69,2010-04-02,490503.69
16,424083.99,2010-04-09,424083.99
16,436312.41,2010-04-16,436312.41
16,370230.94,2010-04-23,370230.94
16,383550.93,2010-04-30,383550.93
16,403217.22,2010-05-07,403217.22
16,401770.9,2010-05-14,401770.9
16,435300.51,2010-05-21,435300.51
16,479430.0,2010-05-28,479430.0
16,516295.81,2010-06-04,516295.81
16,535587.31,2010-06-11,535587.31
16,540149.85,2010-06-18,540149.85
16,546554.96,2010-06-25,546554.96
16,610641.42,2010-07-02,610641.42
16,614253.33,2010-07-09,614253.33
16,586583.69,2010-07-16,586583.69
16,588344.18,2010-07-23,588344.18
16,562633.67,2010-07-30,562633.67
16,586936.45,2010-08-06,586936.45
16,543757.97,2010-08-13,543757.97
16,521516.96,2010-08-20,521516.96
16,581010.52,2010-08-27,581010.52
16,542087.89,2010-09-03,542087.89
16,537518.57,2010-09-10,537518.57
16,522049.52,2010-09-17,522049.52
16,511330.32,2010-09-24,511330.32
16,463977.54,2010-10-01,463977.54
16,442894.2,2010-10-08,442894.2
16,452169.28,2010-10-15,452169.28
16,541216.92,2010-10-22,541216.92
16,495022.51,2010-10-29,495022.51
16,446905.02,2010-11-05,446905.02
16,453632.76,2010-11-12,453632.76
16,458634.68,2010-11-19,458634.68
16,651837.77,2010-11-26,651837.77
16,512260.59,2010-12-03,512260.59
16,570103.64,2010-12-10,570103.64
16,648652.01,2010-12-17,648652.01
16,1004730.69,2010-12-24,1004730.69
16,575317.38,2010-12-31,575317.38
16,573545.96,2011-01-07,573545.96
16,470365.59,2011-01-14,470365.59
16,462888.13,2011-01-21,462888.13
16,448391.99,2011-01-28,448391.99
16,479263.15,2011-02-04,479263.15
16,466806.89,2011-02-11,466806.89
16,491179.79,2011-02-18,491179.79
16,475201.64,2011-02-25,475201.64
16,484829.07,2011-03-04,484829.07
16,457504.35,2011-03-11,457504.35
16,497373.49,2011-03-18,497373.49
16,465279.68,2011-03-25,465279.68
16,459756.11,2011-04-01,459756.11
16,439276.5,2011-04-08,439276.5
16,427855.24,2011-04-15,427855.24
16,368600.0,2011-04-22,368600.0
16,378100.31,2011-04-29,378100.31
16,423805.22,2011-05-06,423805.22
16,410406.95,2011-05-13,410406.95
16,435397.19,2011-05-20,435397.19
16,444718.68,2011-05-27,444718.68
16,531080.31,2011-06-03,531080.31
16,600952.06,2011-06-10,600952.06
16,581546.23,2011-06-17,581546.23
16,569105.03,2011-06-24,569105.03
16,608737.56,2011-07-01,608737.56
16,634634.66,2011-07-08,634634.66
16,586841.77,2011-07-15,586841.77
16,581758.22,2011-07-22,581758.22
16,582381.95,2011-07-29,582381.95
16,592981.33,2011-08-05,592981.33
16,563884.47,2011-08-12,563884.47
16,554630.42,2011-08-19,554630.42
16,557312.01,2011-08-26,557312.01
16,580805.33,2011-09-02,580805.33
16,574622.56,2011-09-09,574622.56
16,539081.09,2011-09-16,539081.09
16,504856.97,2011-09-23,504856.97
16,450075.31,2011-09-30,450075.31
16,482926.93,2011-10-07,482926.93
16,498241.06,2011-10-14,498241.06
16,560104.16,2011-10-21,560104.16
16,505918.21,2011-10-28,505918.21
16,511059.95,2011-11-04,511059.95
16,513181.31,2011-11-11,513181.31
16,480353.64,2011-11-18,480353.64
16,712422.4,2011-11-25,712422.4
16,530492.84,2011-12-02,530492.84
16,574798.86,2011-12-09,574798.86
16,679481.9,2011-12-16,679481.9
16,950691.96,2011-12-23,950691.96
16,665861.06,2011-12-30,665861.06
17,789036.02,2010-02-05,789036.02
17,841951.91,2010-02-12,841951.91
17,800714.0,2010-02-19,800714.0
17,749549.55,2010-02-26,749549.55
17,783300.05,2010-03-05,783300.05
17,763961.82,2010-03-12,763961.82
17,752034.52,2010-03-19,752034.52
17,793097.64,2010-03-26,793097.64
17,848521.17,2010-04-02,848521.17
17,770228.02,2010-04-09,770228.02
17,757738.76,2010-04-16,757738.76
17,977790.83,2010-04-23,977790.83
17,807798.73,2010-04-30,807798.73
17,843848.65,2010-05-07,843848.65
17,813756.09,2010-05-14,813756.09
17,826626.5,2010-05-21,826626.5
17,872817.62,2010-05-28,872817.62
17,876902.87,2010-06-04,876902.87
17,845252.21,2010-06-11,845252.21
17,877996.27,2010-06-18,877996.27
17,893995.44,2010-06-25,893995.44
17,958875.37,2010-07-02,958875.37
17,836915.92,2010-07-09,836915.92
17,876591.41,2010-07-16,876591.41
17,893504.87,2010-07-23,893504.87
17,833517.19,2010-07-30,833517.19
17,795301.17,2010-08-06,795301.17
17,759995.18,2010-08-13,759995.18
17,783929.7,2010-08-20,783929.7
17,802583.89,2010-08-27,802583.89
17,834373.73,2010-09-03,834373.73
17,1200888.28,2010-09-10,1200888.28
17,871264.25,2010-09-17,871264.25
17,852876.29,2010-09-24,852876.29
17,829207.27,2010-10-01,829207.27
17,827738.06,2010-10-08,827738.06
17,838297.32,2010-10-15,838297.32
17,815093.76,2010-10-22,815093.76
17,861941.25,2010-10-29,861941.25
17,818434.49,2010-11-05,818434.49
17,855459.96,2010-11-12,855459.96
17,782252.57,2010-11-19,782252.57
17,1005448.76,2010-11-26,1005448.76
17,926573.81,2010-12-03,926573.81
17,962475.55,2010-12-10,962475.55
17,1049372.38,2010-12-17,1049372.38
17,1309226.79,2010-12-24,1309226.79
17,635862.55,2010-12-31,635862.55
17,1083071.14,2011-01-07,1083071.14
17,758510.36,2011-01-14,758510.36
17,755804.37,2011-01-21,755804.37
17,736335.69,2011-01-28,736335.69
17,816603.05,2011-02-04,816603.05
17,813211.46,2011-02-11,813211.46
17,860962.91,2011-02-18,860962.91
17,767256.53,2011-02-25,767256.53
17,816138.33,2011-03-04,816138.33
17,779602.36,2011-03-11,779602.36
17,778436.81,2011-03-18,778436.81
17,781267.76,2011-03-25,781267.76
17,795859.23,2011-04-01,795859.23
17,811855.72,2011-04-08,811855.72
17,825283.43,2011-04-15,825283.43
17,1060770.11,2011-04-22,1060770.11
17,806979.15,2011-04-29,806979.15
17,882132.28,2011-05-06,882132.28
17,870625.49,2011-05-13,870625.49
17,844443.35,2011-05-20,844443.35
17,892056.64,2011-05-27,892056.64
17,895020.48,2011-06-03,895020.48
17,881190.46,2011-06-10,881190.46
17,894686.67,2011-06-17,894686.67
17,920719.98,2011-06-24,920719.98
17,940554.34,2011-07-01,940554.34
17,915064.22,2011-07-08,915064.22
17,902727.76,2011-07-15,902727.76
17,899044.34,2011-07-22,899044.34
17,861894.77,2011-07-29,861894.77
17,866184.92,2011-08-05,866184.92
17,800819.79,2011-08-12,800819.79
17,797523.04,2011-08-19,797523.04
17,837390.79,2011-08-26,837390.79
17,847380.07,2011-09-02,847380.07
17,1161900.18,2011-09-09,1161900.18
17,1051116.95,2011-09-16,1051116.95
17,895535.31,2011-09-23,895535.31
17,868191.05,2011-09-30,868191.05
17,918006.9,2011-10-07,918006.9
17,884042.63,2011-10-14,884042.63
17,877380.22,2011-10-21,877380.22
17,936508.43,2011-10-28,936508.43
17,927657.63,2011-11-04,927657.63
17,914759.2,2011-11-11,914759.2
17,877724.31,2011-11-18,877724.31
17,1225700.28,2011-11-25,1225700.28
17,945267.68,2011-12-02,945267.68
17,976522.93,2011-12-09,976522.93
17,1067754.06,2011-12-16,1067754.06
17,1289156.9,2011-12-23,1289156.9
17,777207.3,2011-12-30,777207.3
18,1205307.5,2010-02-05,1205307.5
18,1187880.7,2010-02-12,1187880.7
18,1150663.42,2010-02-19,1150663.42
18,1068157.45,2010-02-26,1068157.45
18,1179738.5,2010-03-05,1179738.5
18,1138800.32,2010-03-12,1138800.32
18,1087507.47,2010-03-19,1087507.47
18,1092704.09,2010-03-26,1092704.09
18,1254107.84,2010-04-02,1254107.84
18,1174447.55,2010-04-09,1174447.55
18,1135577.62,2010-04-16,1135577.62
18,1132433.55,2010-04-23,1132433.55
18,1060446.16,2010-04-30,1060446.16
18,1222255.47,2010-05-07,1222255.47
18,1092616.49,2010-05-14,1092616.49
18,1101621.36,2010-05-21,1101621.36
18,1256282.79,2010-05-28,1256282.79
18,1271311.76,2010-06-04,1271311.76
18,1173521.82,2010-06-11,1173521.82
18,1183225.92,2010-06-18,1183225.92
18,1220983.17,2010-06-25,1220983.17
18,1257928.35,2010-07-02,1257928.35
18,1171391.41,2010-07-09,1171391.41
18,1115514.61,2010-07-16,1115514.61
18,1032908.23,2010-07-23,1032908.23
18,1078557.62,2010-07-30,1078557.62
18,1166117.85,2010-08-06,1166117.85
18,1084722.78,2010-08-13,1084722.78
18,1141860.67,2010-08-20,1141860.67
18,1214302.76,2010-08-27,1214302.76
18,1187359.77,2010-09-03,1187359.77
18,1011201.12,2010-09-10,1011201.12
18,997998.21,2010-09-17,997998.21
18,950862.92,2010-09-24,950862.92
18,948977.5,2010-10-01,948977.5
18,1107432.71,2010-10-08,1107432.71
18,1029618.1,2010-10-15,1029618.1
18,1052120.43,2010-10-22,1052120.43
18,1038576.54,2010-10-29,1038576.54
18,1089530.94,2010-11-05,1089530.94
18,1081322.12,2010-11-12,1081322.12
18,1045722.37,2010-11-19,1045722.37
18,1653759.36,2010-11-26,1653759.36
18,1211026.13,2010-12-03,1211026.13
18,1416168.98,2010-12-10,1416168.98
18,1588430.71,2010-12-17,1588430.71
18,2027507.15,2010-12-24,2027507.15
18,887907.01,2010-12-31,887907.01
18,933960.3,2011-01-07,933960.3
18,777175.28,2011-01-14,777175.28
18,891148.55,2011-01-21,891148.55
18,849540.85,2011-01-28,849540.85
18,1055841.24,2011-02-04,1055841.24
18,1122053.58,2011-02-11,1122053.58
18,1095058.57,2011-02-18,1095058.57
18,1005983.31,2011-02-25,1005983.31
18,1063310.62,2011-03-04,1063310.62
18,1002714.25,2011-03-11,1002714.25
18,945889.59,2011-03-18,945889.59
18,944523.3,2011-03-25,944523.3
18,938083.17,2011-04-01,938083.17
18,1018541.3,2011-04-08,1018541.3
18,988157.72,2011-04-15,988157.72
18,1105860.06,2011-04-22,1105860.06
18,974114.39,2011-04-29,974114.39
18,1065427.37,2011-05-06,1065427.37
18,993172.98,2011-05-13,993172.98
18,994610.43,2011-05-20,994610.43
18,1065214.14,2011-05-27,1065214.14
18,1178039.0,2011-06-03,1178039.0
18,1044079.2,2011-06-10,1044079.2
18,1045859.39,2011-06-17,1045859.39
18,1056478.65,2011-06-24,1056478.65
18,1087051.26,2011-07-01,1087051.26
18,1048802.62,2011-07-08,1048802.62
18,974916.13,2011-07-15,974916.13
18,991262.46,2011-07-22,991262.46
18,954148.64,2011-07-29,954148.64
18,1002806.39,2011-08-05,1002806.39
18,928470.83,2011-08-12,928470.83
18,932679.79,2011-08-19,932679.79
18,1147906.46,2011-08-26,1147906.46
18,540922.94,2011-09-02,540922.94
18,951549.61,2011-09-09,951549.61
18,845715.37,2011-09-16,845715.37
18,853073.17,2011-09-23,853073.17
18,847348.08,2011-09-30,847348.08
18,1019741.1,2011-10-07,1019741.1
18,953533.95,2011-10-14,953533.95
18,1048212.62,2011-10-21,1048212.62
18,1106642.63,2011-10-28,1106642.63
18,1100625.06,2011-11-04,1100625.06
18,1079931.63,2011-11-11,1079931.63
18,1056992.18,2011-11-18,1056992.18
18,1624170.99,2011-11-25,1624170.99
18,1188047.61,2011-12-02,1188047.61
18,1368471.23,2011-12-09,1368471.23
18,1516924.23,2011-12-16,1516924.23
18,1882393.4,2011-12-23,1882393.4
18,1010562.49,2011-12-30,1010562.49
19,1507637.17,2010-02-05,1507637.17
19,1536549.95,2010-02-12,1536549.95
19,1515976.11,2010-02-19,1515976.11
19,1373270.06,2010-02-26,1373270.06
19,1495844.57,2010-03-05,1495844.57
19,1467889.2,2010-03-12,1467889.2
19,1332940.35,2010-03-19,1332940.35
19,1427023.45,2010-03-26,1427023.45
19,1642970.27,2010-04-02,1642970.27
19,1489613.32,2010-04-09,1489613.32
19,1460354.67,2010-04-16,1460354.67
19,1456793.33,2010-04-23,1456793.33
19,1405065.57,2010-04-30,1405065.57
19,1566219.77,2010-05-07,1566219.77
19,1437319.45,2010-05-14,1437319.45
19,1377716.17,2010-05-21,1377716.17
19,1648882.62,2010-05-28,1648882.62
19,1519013.49,2010-06-04,1519013.49
19,1410683.94,2010-06-11,1410683.94
19,1457314.39,2010-06-18,1457314.39
19,1450407.32,2010-06-25,1450407.32
19,1549018.68,2010-07-02,1549018.68
19,1577541.24,2010-07-09,1577541.24
19,1412157.02,2010-07-16,1412157.02
19,1372043.71,2010-07-23,1372043.71
19,1366395.96,2010-07-30,1366395.96
19,1492060.89,2010-08-06,1492060.89
19,1418027.08,2010-08-13,1418027.08
19,1419383.19,2010-08-20,1419383.19
19,1557888.16,2010-08-27,1557888.16
19,1623519.64,2010-09-03,1623519.64
19,1591453.39,2010-09-10,1591453.39
19,1386789.31,2010-09-17,1386789.31
19,1318343.58,2010-09-24,1318343.58
19,1379456.3,2010-10-01,1379456.3
19,1428960.72,2010-10-08,1428960.72
19,1369317.63,2010-10-15,1369317.63
19,1357154.71,2010-10-22,1357154.71
19,1404576.48,2010-10-29,1404576.48
19,1435379.25,2010-11-05,1435379.25
19,1490235.86,2010-11-12,1490235.86
19,1377593.1,2010-11-19,1377593.1
19,1993367.83,2010-11-26,1993367.83
19,1615987.96,2010-12-03,1615987.96
19,1799070.98,2010-12-10,1799070.98
19,1911967.44,2010-12-17,1911967.44
19,2678206.42,2010-12-24,2678206.42
19,1275146.94,2010-12-31,1275146.94
19,1224175.99,2011-01-07,1224175.99
19,1181204.53,2011-01-14,1181204.53
19,1212967.84,2011-01-21,1212967.84
19,1284185.49,2011-01-28,1284185.49
19,1370562.11,2011-02-04,1370562.11
19,1430851.11,2011-02-11,1430851.11
19,1457270.16,2011-02-18,1457270.16
19,1296658.47,2011-02-25,1296658.47
19,1433569.44,2011-03-04,1433569.44
19,1351450.43,2011-03-11,1351450.43
19,1257972.37,2011-03-18,1257972.37
19,1266564.94,2011-03-25,1266564.94
19,1305950.22,2011-04-01,1305950.22
19,1419911.91,2011-04-08,1419911.91
19,1392093.04,2011-04-15,1392093.04
19,1514288.82,2011-04-22,1514288.82
19,1297237.7,2011-04-29,1297237.7
19,1451953.95,2011-05-06,1451953.95
19,1429143.06,2011-05-13,1429143.06
19,1355234.3,2011-05-20,1355234.3
19,1388553.11,2011-05-27,1388553.11
19,1457345.75,2011-06-03,1457345.75
19,1467473.63,2011-06-10,1467473.63
19,1418973.62,2011-06-17,1418973.62
19,1440785.7,2011-06-24,1440785.7
19,1462731.93,2011-07-01,1462731.93
19,1465489.75,2011-07-08,1465489.75
19,1391580.41,2011-07-15,1391580.41
19,1377119.45,2011-07-22,1377119.45
19,1298775.8,2011-07-29,1298775.8
19,1408968.55,2011-08-05,1408968.55
19,1360969.45,2011-08-12,1360969.45
19,1391792.69,2011-08-19,1391792.69
19,1547729.24,2011-08-26,1547729.24
19,1609951.02,2011-09-02,1609951.02
19,1566712.79,2011-09-09,1566712.79
19,1365633.53,2011-09-16,1365633.53
19,1300375.76,2011-09-23,1300375.76
19,1330757.22,2011-09-30,1330757.22
19,1461718.87,2011-10-07,1461718.87
19,1318905.53,2011-10-14,1318905.53
19,1374863.1,2011-10-21,1374863.1
19,1396612.36,2011-10-28,1396612.36
19,1480289.64,2011-11-04,1480289.64
19,1502078.93,2011-11-11,1502078.93
19,1411835.57,2011-11-18,1411835.57
19,1974646.78,2011-11-25,1974646.78
19,1484708.38,2011-12-02,1484708.38
19,1713769.06,2011-12-09,1713769.06
19,1852179.15,2011-12-16,1852179.15
19,2480159.47,2011-12-23,2480159.47
19,1405168.06,2011-12-30,1405168.06
20,2401395.47,2010-02-05,2401395.47
20,2109107.9,2010-02-12,2109107.9
20,2161549.76,2010-02-19,2161549.76
20,1898193.95,2010-02-26,1898193.95
20,2119213.72,2010-03-05,2119213.72
20,2010974.84,2010-03-12,2010974.84
20,1951848.43,2010-03-19,1951848.43
20,1894742.95,2010-03-26,1894742.95
20,2405395.22,2010-04-02,2405395.22
20,2007796.26,2010-04-09,2007796.26
20,1985784.59,2010-04-16,1985784.59
20,1878862.42,2010-04-23,1878862.42
20,1919053.21,2010-04-30,1919053.21
20,2137202.38,2010-05-07,2137202.38
20,2033211.62,2010-05-14,2033211.62
20,1893736.9,2010-05-21,1893736.9
20,2065984.95,2010-05-28,2065984.95
20,2203619.35,2010-06-04,2203619.35
20,2100489.79,2010-06-11,2100489.79
20,2091903.63,2010-06-18,2091903.63
20,1973135.87,2010-06-25,1973135.87
20,2143676.77,2010-07-02,2143676.77
20,2107285.85,2010-07-09,2107285.85
20,2031852.16,2010-07-16,2031852.16
20,1900535.9,2010-07-23,1900535.9
20,1955896.59,2010-07-30,1955896.59
20,1910177.38,2010-08-06,1910177.38
20,2071022.45,2010-08-13,2071022.45
20,1975374.56,2010-08-20,1975374.56
20,1946369.57,2010-08-27,1946369.57
20,2121561.41,2010-09-03,2121561.41
20,2014954.79,2010-09-10,2014954.79
20,1948359.78,2010-09-17,1948359.78
20,1789687.65,2010-09-24,1789687.65
20,1933719.21,2010-10-01,1933719.21
20,2060389.27,2010-10-08,2060389.27
20,1950676.39,2010-10-15,1950676.39
20,1893955.27,2010-10-22,1893955.27
20,1891816.0,2010-10-29,1891816.0
20,2184316.64,2010-11-05,2184316.64
20,2187765.28,2010-11-12,2187765.28
20,2105058.91,2010-11-19,2105058.91
20,2811634.04,2010-11-26,2811634.04
20,2416051.17,2010-12-03,2416051.17
20,2752122.08,2010-12-10,2752122.08
20,2819193.17,2010-12-17,2819193.17
20,3766687.43,2010-12-24,3766687.43
20,1799737.79,2010-12-31,1799737.79
20,1843030.95,2011-01-07,1843030.95
20,1884345.01,2011-01-14,1884345.01
20,1781805.66,2011-01-21,1781805.66
20,1761506.68,2011-01-28,1761506.68
20,2351143.07,2011-02-04,2351143.07
20,2211388.14,2011-02-11,2211388.14
20,2258616.24,2011-02-18,2258616.24
20,1938608.52,2011-02-25,1938608.52
20,2143424.61,2011-03-04,2143424.61
20,1990932.77,2011-03-11,1990932.77
20,1931668.64,2011-03-18,1931668.64
20,1824711.21,2011-03-25,1824711.21
20,1927993.09,2011-04-01,1927993.09
20,2027056.39,2011-04-08,2027056.39
20,2057406.33,2011-04-15,2057406.33
20,2313861.81,2011-04-22,2313861.81
20,1881788.19,2011-04-29,1881788.19
20,2090838.44,2011-05-06,2090838.44
20,2036748.53,2011-05-13,2036748.53
20,1953416.06,2011-05-20,1953416.06
20,1944433.17,2011-05-27,1944433.17
20,2182246.69,2011-06-03,2182246.69
20,2135062.04,2011-06-10,2135062.04
20,2065191.27,2011-06-17,2065191.27
20,1950826.32,2011-06-24,1950826.32
20,2053165.41,2011-07-01,2053165.41
20,2123787.79,2011-07-08,2123787.79
20,2039875.75,2011-07-15,2039875.75
20,1950904.84,2011-07-22,1950904.84
20,1858440.92,2011-07-29,1858440.92
20,2189353.63,2011-08-05,2189353.63
20,2052246.4,2011-08-12,2052246.4
20,1990017.93,2011-08-19,1990017.93
20,1933577.2,2011-08-26,1933577.2
20,2141765.98,2011-09-02,2141765.98
20,2050542.56,2011-09-09,2050542.56
20,1979009.46,2011-09-16,1979009.46
20,1888119.7,2011-09-23,1888119.7
20,1945808.26,2011-09-30,1945808.26
20,2135982.79,2011-10-07,2135982.79
20,2010107.68,2011-10-14,2010107.68
20,2104241.9,2011-10-21,2104241.9
20,2065421.52,2011-10-28,2065421.52
20,2284106.6,2011-11-04,2284106.6
20,2269975.85,2011-11-11,2269975.85
20,2169933.82,2011-11-18,2169933.82
20,2906233.25,2011-11-25,2906233.25
20,2298776.83,2011-12-02,2298776.83
20,2546123.78,2011-12-09,2546123.78
20,2762816.65,2011-12-16,2762816.65
20,3555371.03,2011-12-23,3555371.03
20,2043245.0,2011-12-30,2043245.0
21,798593.88,2010-02-05,798593.88
21,809321.44,2010-02-12,809321.44
21,867283.25,2010-02-19,867283.25
21,749597.24,2010-02-26,749597.24
21,747444.32,2010-03-05,747444.32
21,712312.89,2010-03-12,712312.89
21,727070.0,2010-03-19,727070.0
21,686497.53,2010-03-26,686497.53
21,753664.12,2010-04-02,753664.12
21,751181.4,2010-04-09,751181.4
21,716026.51,2010-04-16,716026.51
21,718780.59,2010-04-23,718780.59
21,680532.69,2010-04-30,680532.69
21,744969.42,2010-05-07,744969.42
21,723559.88,2010-05-14,723559.88
21,753361.72,2010-05-21,753361.72
21,755214.26,2010-05-28,755214.26
21,806012.48,2010-06-04,806012.48
21,784305.55,2010-06-11,784305.55
21,785104.29,2010-06-18,785104.29
21,769848.75,2010-06-25,769848.75
21,711470.8,2010-07-02,711470.8
21,714677.47,2010-07-09,714677.47
21,755098.41,2010-07-16,755098.41
21,765823.48,2010-07-23,765823.48
21,715876.27,2010-07-30,715876.27
21,739279.19,2010-08-06,739279.19
21,793589.18,2010-08-13,793589.18
21,848873.28,2010-08-20,848873.28
21,855882.57,2010-08-27,855882.57
21,727772.8,2010-09-03,727772.8
21,674055.81,2010-09-10,674055.81
21,684340.86,2010-09-17,684340.86
21,671688.06,2010-09-24,671688.06
21,677158.39,2010-10-01,677158.39
21,680579.49,2010-10-08,680579.49
21,693412.05,2010-10-15,693412.05
21,710668.45,2010-10-22,710668.45
21,731756.65,2010-10-29,731756.65
21,719888.76,2010-11-05,719888.76
21,735796.38,2010-11-12,735796.38
21,756288.89,2010-11-19,756288.89
21,1245628.61,2010-11-26,1245628.61
21,829210.73,2010-12-03,829210.73
21,943891.64,2010-12-10,943891.64
21,1147556.83,2010-12-17,1147556.83
21,1587257.78,2010-12-24,1587257.78
21,672903.23,2010-12-31,672903.23
21,629152.06,2011-01-07,629152.06
21,650789.13,2011-01-14,650789.13
21,663941.73,2011-01-21,663941.73
21,649878.29,2011-01-28,649878.29
21,596218.24,2011-02-04,596218.24
21,771908.51,2011-02-11,771908.51
21,884701.92,2011-02-18,884701.92
21,768313.85,2011-02-25,768313.85
21,796277.72,2011-03-04,796277.72
21,763479.9,2011-03-11,763479.9
21,793569.0,2011-03-18,793569.0
21,753711.32,2011-03-25,753711.32
21,732056.37,2011-04-01,732056.37
21,744782.89,2011-04-08,744782.89
21,768390.05,2011-04-15,768390.05
21,801302.01,2011-04-22,801302.01
21,783250.75,2011-04-29,783250.75
21,718898.33,2011-05-06,718898.33
21,754236.7,2011-05-13,754236.7
21,744836.56,2011-05-20,744836.56
21,744389.81,2011-05-27,744389.81
21,773878.58,2011-06-03,773878.58
21,794397.89,2011-06-10,794397.89
21,823220.43,2011-06-17,823220.43
21,771298.98,2011-06-24,771298.98
21,784639.12,2011-07-01,784639.12
21,734099.4,2011-07-08,734099.4
21,728311.15,2011-07-15,728311.15
21,784490.67,2011-07-22,784490.67
21,751167.12,2011-07-29,751167.12
21,783614.89,2011-08-05,783614.89
21,776933.37,2011-08-12,776933.37
21,855546.5,2011-08-19,855546.5
21,821127.53,2011-08-26,821127.53
21,705557.8,2011-09-02,705557.8
21,653989.65,2011-09-09,653989.65
